surface_m2,n_chambres,n_sdb,annee_construction,quartier,prix_vente
69.63686874219498,4,3,2013,C,197080.14
50.35429984402692,1,1,1964,A,164934.0
124.69511751885744,3,3,1985,B,308406.83
102.19953901565212,3,4,2018,E,252128.09
61.301173007768384,2,1,2017,D,128275.72
61.147636838091515,2,3,1992,D,157245.1
89.92645902129615,4,4,1968,B,271903.53
150.0706457586818,3,3,1987,C,303523.84
92.21225945909185,4,2,1975,D,231262.68
54.90571140645682,2,2,1998,C,143936.46
92.62770807742167,2,1,2010,D,204090.15
91.81829290756988,2,2,2015,C,241131.66
30.0,6,2,1961,A,184550.9
98.37115400446564,1,2,1985,C,199928.92
93.07196409373967,2,3,2016,B,286965.08
120.88619094440256,4,2,2017,D,288059.1
155.46868284836034,1,5,1980,E,268438.15
133.79695088643274,3,5,1990,C,301369.45
91.93333928335508,4,1,1977,E,188019.2
66.80422273774988,2,3,1996,C,201466.64
177.20079409749582,2,1,2005,A,396961.34
101.77655302043465,3,2,1978,E,196409.41
100.41787875738838,5,3,1964,B,315802.67
99.27624738669991,4,1,1963,E,190635.89
105.94254282303565,2,2,1965,C,252079.72
95.66918764228173,1,1,1977,B,226543.78
82.79013979359291,4,2,1985,A,292801.93
83.59423176278824,7,2,1959,E,276939.93
99.01740189352005,8,1,1996,B,287767.88
83.69725686598704,4,1,2003,E,178447.45
78.61462651968506,4,3,1958,A,270161.48
103.19290683075691,2,1,1963,A,270226.9
92.35068347737435,3,3,2013,A,294386.19
145.11978965748065,3,2,2006,A,388544.93
30.0,2,2,2005,B,134974.72
132.74520555767384,5,1,2000,B,337550.26
137.38255577492887,4,2,2004,A,367415.26
37.79829302775552,2,1,1988,C,109573.75
89.71937217758953,5,1,2001,B,244682.33
88.85677402012625,2,1,2012,A,262496.68
57.774649158465365,3,1,2010,B,229194.11
76.66549937227374,4,1,2016,E,178802.45
66.68272463602514,1,2,2020,C,167082.33
152.5681133027087,6,1,1977,A,403680.91
128.07035179442383,3,3,1963,C,334636.99
138.14665284982476,1,2,1986,B,310082.73
121.65016192129706,1,3,2001,B,264662.56
66.12844686348312,2,1,1971,E,156699.0
84.26439201160679,2,2,1950,A,256572.97
114.68123683683754,2,1,2003,A,326302.6
63.336165733241636,6,3,1995,D,200894.05
121.38995290517164,1,1,2017,E,205173.71
92.79023805525595,4,2,2015,C,221743.82
88.75537577351207,4,3,1956,A,281264.76
121.32879904610475,5,4,2020,D,257998.98
113.3278993445812,4,1,2015,C,265439.13
89.17101502542761,3,1,1950,B,259107.6
134.77989410092744,3,2,1952,B,307330.44
67.56810017200308,4,2,1950,E,209138.87
118.47806820832791,3,1,1984,B,324609.33
117.79303773905151,5,1,1965,B,338914.85
90.7136068205803,2,5,1957,D,210846.37
109.78399066726354,5,3,1970,C,265446.88
62.46659270844091,1,1,1954,C,161678.58
127.72081057620703,1,5,2005,D,288416.68
94.45293590671032,3,3,1980,C,279058.25
84.31830938442882,3,1,1950,C,240661.58
131.47027677510667,3,1,1962,E,280989.14
78.86968928371722,3,2,1981,A,279575.85
57.74616110909321,1,4,2018,C,163677.39
53.301124794282885,4,1,2000,C,207454.95
118.1802985403692,7,1,1956,C,281628.36
61.58711942511151,2,1,2007,B,213336.83
152.64382545953094,1,3,1981,D,272422.24
37.542117763488335,4,1,1967,E,137627.23
150.89369104870116,5,4,1995,B,374226.52
106.33052401607856,1,1,1957,D,211533.93
97.09860664388823,3,3,1975,E,231307.69
83.65242739573151,4,2,1967,B,261739.66
111.97408343056213,1,1,1995,E,213492.82
98.87095892725455,7,1,1951,C,287553.2
133.09905646049566,2,1,1996,B,303933.32
103.4268294598612,4,1,1998,B,283914.65
104.50905284385632,1,3,2007,A,265519.26
89.09163363358432,2,1,1957,C,228001.86
98.29163128836798,4,1,1971,C,250300.83
109.23405306676177,4,1,1974,B,280602.63
48.694948220301235,3,1,2020,B,156059.35
59.55443733682861,5,2,1993,D,180857.06
122.29792282068145,1,2,1978,A,281356.28
105.12596314383825,5,2,1956,B,298043.22
94.48049990941962,3,1,1974,E,216245.69
100.5530179919618,1,4,1957,D,225872.72
110.42745116085013,8,4,1952,B,338449.09
83.80720959071915,2,2,1980,C,219757.9
76.65085823793062,1,2,2021,A,229098.32
105.87535765293045,4,3,2017,D,242201.27
70.64881667154904,2,2,1981,E,148652.37
112.24758267143416,5,1,1956,D,241462.93
48.92249187286479,2,1,1963,A,176319.28
130.8746691197693,2,4,1983,A,352992.47
114.17792447239128,1,1,2018,D,217894.09
107.68089202941627,4,2,1961,E,264312.11
129.48072951836542,1,2,1986,D,268098.22
149.9642333338773,3,2,1976,C,323952.55
130.4311019505439,4,2,1983,D,288529.08
44.773773060050644,6,2,1991,B,200997.57
61.61269099792895,4,3,2013,B,203366.18
81.25544266912964,6,2,1997,E,248242.7
100.782731506325,4,1,1966,B,272114.29
115.5297706140737,5,4,1970,B,348918.76
78.22768560539603,2,4,1964,D,196398.91
105.60300293431234,4,1,1975,D,250408.11
77.33851202940032,4,1,1982,A,302680.0
81.65446591024156,1,3,1961,B,213584.56
57.80016709455333,2,5,1971,B,229065.92
72.30300261667287,4,3,1994,A,259503.16
59.44946183150999,2,2,1956,A,210330.03
70.72380241068002,5,2,2012,E,165393.9
131.60925389823518,1,4,1977,A,343360.06
71.51803333504171,6,1,1989,A,260303.31
178.97146194512172,4,1,2010,B,427578.6
114.79953702642668,1,2,1999,C,238114.9
105.54508371084621,5,4,1959,E,246081.16
74.2492665945636,4,1,1974,E,198713.83
121.00929638226974,5,2,1961,D,284016.88
82.73086521286677,1,2,1950,E,197157.75
103.66029443936084,1,3,1987,A,307037.11
176.80253614806384,2,3,1986,E,314115.4
97.11820300826051,1,2,2008,E,186548.39
134.47819978857027,2,1,1961,D,247911.54
78.90470724622338,3,3,1986,D,201056.19
98.95034528509115,1,4,1961,E,185973.46
153.1240190690653,4,4,2005,B,379077.11
81.19098826636699,3,4,1988,A,288080.95
154.37345673990785,3,1,2005,A,353228.57
121.23255806366427,5,2,2005,A,322954.23
83.12599672317197,3,1,1981,D,149107.36
118.97223217166562,6,3,1982,A,347815.67
129.17663348880188,1,5,1973,B,316919.6
118.65429886651589,1,1,1980,A,292021.84
52.89325840328631,3,1,2011,D,131858.26
78.18588472525394,4,2,1951,B,227353.91
92.57444093345485,1,3,2001,E,167414.86
97.76699712699862,1,1,1950,C,219102.19
118.62016292652034,1,3,2001,B,281790.19
105.33103002799761,1,2,1953,D,213749.42
59.939669238696965,4,3,1957,B,217475.11
111.4059355301789,1,2,1996,B,258441.22
118.3175723585147,5,2,1970,D,266737.49
116.79371343793119,3,5,1961,C,300751.01
132.42342176663865,3,1,1983,E,268114.53
125.01766463646712,4,2,2017,D,276836.31
113.7754023768531,2,1,2013,E,243643.77
97.89502865624058,3,3,1977,E,197176.24
50.17117199452026,2,1,1990,A,162912.98
112.88854657397758,3,3,2020,B,290672.8
106.23063061489333,3,4,2021,C,285373.04
108.1473651158612,1,5,1996,E,210026.64
61.69754272539072,6,3,1964,E,215691.48
67.56830378775213,1,2,1970,B,170714.9
131.5945855999871,3,1,1997,A,320131.95
98.81334538430035,2,1,1988,A,272794.13
120.44502092117872,1,2,1981,C,295668.16
100.84955128391384,3,2,1955,A,307917.58
100.89268418487235,8,3,1967,C,317565.21
128.14851417927994,1,1,2005,C,242710.51
84.51865815347878,3,1,1958,E,175062.3
102.8836233082295,3,2,1962,C,257592.51
86.13174133884873,4,1,1976,D,169635.04
86.96511317703053,1,1,1957,C,193484.81
90.72483629594082,1,2,2002,C,239698.69
106.66401314901138,4,2,2015,D,263900.9
85.63754135009569,5,4,1953,B,329512.23
137.67268376720563,4,1,1963,A,359266.12
73.16178093341489,1,4,1974,A,213339.81
94.39385067515923,1,1,1990,A,243680.99
86.80806825177476,1,2,2021,B,229680.95
143.409336530612,2,3,1955,D,295267.1
105.89664329534725,3,4,1954,A,329330.13
130.95533618405904,2,1,1970,A,338963.32
55.43318880889084,4,4,1998,C,197622.1
108.01150797607777,2,3,1972,B,275040.1
126.68892386870311,1,5,1986,A,333609.4
102.46851967826272,2,2,2002,B,237700.16
131.96441125196054,1,3,1998,A,329241.64
84.48134649698883,2,2,1959,A,262752.04
142.2804232055674,4,2,1969,A,395154.19
168.9669437085775,4,1,1997,D,323871.83
89.11484318681023,5,2,1960,C,253465.22
86.63492435797684,3,1,1960,D,187810.88
143.60153431353103,1,1,1988,B,341927.08
147.38716437192136,2,2,1950,C,310398.72
84.31419918540195,1,1,2013,E,161590.2
87.39439548712429,2,3,1996,D,217844.71
91.54646173418479,4,1,1957,C,266190.26
59.66648466897169,2,2,1997,A,227565.16
72.44044160547405,4,4,1968,A,293101.59
69.87577699743797,2,2,2015,D,165487.0
76.96607304687615,4,1,2013,C,246455.5
98.95945337839656,4,1,2021,D,249722.99
107.02644197609563,3,2,2011,E,221230.37
146.5150147844223,2,2,2002,B,336925.94
70.04937877783627,6,1,1972,D,216374.59
129.5296719542975,5,1,1978,B,333988.24
93.58033467323473,4,5,2020,C,309351.34
98.51608871042701,5,3,1954,E,259065.0
120.24458476499811,4,1,1989,D,242226.24
66.31833935313105,1,2,1981,C,171868.55
111.47229238552151,1,2,1952,D,195912.07
104.99356624639168,3,1,1959,A,327391.53
114.77353792024448,2,2,2011,C,272118.91
108.67505931723454,3,4,1989,E,205227.77
173.65900419732682,7,5,1994,C,411526.45
80.86780047246052,5,2,1995,E,173437.34
84.07009134994547,4,1,2000,A,273544.97
81.30578420725706,5,3,1960,A,285559.01
83.33568642519236,2,3,2000,B,234312.48
80.87838618080447,4,2,1954,B,277272.27
135.67049593322656,8,1,1977,A,415684.81
142.61512743969564,2,3,1982,A,374979.31
82.87761118751571,1,1,1951,B,204562.45
75.02933280687314,1,1,1959,B,198091.9
114.14246669159212,1,1,2005,B,273785.79
83.43330867157087,1,2,1964,C,232800.27
118.98795453266533,1,3,1976,A,319191.06
106.087690625539,5,4,1976,D,253014.92
54.527676550083044,1,2,1970,E,139893.37
146.42515603990185,2,1,1980,E,255289.6
153.87633019286565,3,5,2010,E,354989.52
81.61633928546841,6,1,2019,E,200089.64
88.36895320192048,5,3,1962,B,286046.11
108.57596172174715,3,2,1989,B,300361.09
110.03370369961075,1,2,1964,A,294987.74
119.75632818018491,4,4,2008,B,353557.94
160.3061361629905,2,1,1991,E,273801.06
94.69158317517852,6,1,1972,C,253474.94
76.05108266384639,3,2,2013,C,220258.26
58.62042315956418,4,1,2003,D,174495.62
78.07209880174243,5,1,1957,A,285045.59
99.00619081378609,2,4,1977,C,242056.12
153.83673590553363,3,1,2020,C,331688.53
84.47166102891485,4,4,1962,C,276375.9
106.71363854916696,7,1,1991,E,212195.46
99.50731311781743,3,1,1980,E,203123.67
135.65179820344252,2,1,1962,D,238303.76
175.80797277620866,5,1,1984,B,426712.45
84.07393681239039,3,2,1999,B,246431.99
85.31681672445333,6,3,2020,B,275996.7
131.32482631207216,4,3,1971,C,301550.11
120.45674468878934,1,1,1989,B,309018.53
155.401219772081,5,4,2001,B,398856.37
117.51784555977892,1,4,1958,E,229329.97
89.22123727638821,5,2,1981,E,220867.22
117.71964492076928,7,3,1952,B,333656.22
133.26110741748724,5,2,2013,E,287822.79
124.61446543592092,3,5,1970,E,238229.79
115.21822093321893,5,1,1985,C,296355.15
132.00024068767462,2,1,1959,D,235897.66
135.0788677133702,3,3,1967,E,260503.61
141.4647697311258,2,2,1950,D,290030.65
119.46129662768928,4,1,1980,A,319068.33
94.98645759049437,5,1,1975,B,271591.65
104.40141059299968,2,2,1987,D,208968.74
136.1952689952507,3,2,2004,D,278779.59
75.49192987038292,2,5,1992,A,245885.59
111.06019926618704,1,4,1992,B,274653.14
88.19983563017918,3,3,2000,B,266051.66
100.86234468804453,5,3,2009,B,342616.95
138.35355587821897,5,5,2007,E,300440.83
105.7329720405971,5,1,2009,C,263847.9
101.39309644468446,3,3,1954,C,251242.99
59.20431577060242,4,1,1991,E,199124.42
122.38760698081663,2,4,1951,B,332538.94
119.36452543423226,1,5,2009,A,313159.61
164.8976416991638,3,2,1961,E,252004.99
90.76665295140998,2,2,1963,E,164957.43
106.57450982991817,5,3,1996,D,258795.57
107.48151051132265,3,2,2003,E,220272.14
147.32359839290422,2,3,1984,B,350839.61
97.14113402839143,2,1,1996,E,224962.59
108.37064577311017,1,1,1966,C,233739.24
118.23689529149618,3,1,1952,C,268138.21
105.59827369469075,7,3,2009,E,253144.58
86.60699156348416,1,1,2020,A,244463.24
105.82269978694923,6,4,2013,D,283899.16
132.20895249579317,4,2,2010,E,259740.47
69.20454101766819,1,2,1956,B,174301.05
103.98909022440628,5,3,2011,A,316128.56
78.9963755518248,1,1,1978,B,216328.33
135.85139886774527,2,3,1967,B,310118.76
54.30439285648676,1,2,1951,D,136687.67
83.23234458185235,3,1,1997,D,155242.44
111.31635625193563,4,3,1960,C,299695.47
146.9657208770302,2,3,1975,B,334455.59
98.02749216781037,3,3,1968,E,171343.55
83.34401419920405,1,2,2008,B,234408.38
156.4347120832177,3,3,1962,C,310548.48
56.55958298751268,1,1,1955,B,144768.85
34.03582130139755,3,1,1989,D,141252.18
113.20043350159997,4,3,1986,C,271552.15
84.93837326942166,1,1,2014,A,270481.36
69.36301548607861,2,1,2001,B,172741.56
121.2506934189806,2,1,1951,B,318698.74
107.31402141313596,2,2,1990,D,202137.14
83.07764107789815,2,3,2011,A,255430.85
61.590868039873165,7,3,1979,B,239939.71
126.17371984840435,3,4,1987,B,352771.15
119.50603533875983,6,2,1979,A,396859.57
97.02472408661852,3,3,1958,D,216339.97
155.39910988142998,4,2,1965,E,282677.25
67.89745701021542,3,5,1984,A,235741.56
54.23424487225783,3,5,2000,D,204458.65
79.24275790356266,5,1,1958,B,230028.65
98.63241950933507,1,1,1978,A,233450.12
107.30018347968075,4,1,2000,D,232825.97
92.7629182643101,3,1,1966,B,239997.37
110.5616618954289,1,2,1982,C,226984.92
62.45381727428668,3,1,1983,D,160154.37
143.31293812219778,3,1,1967,D,259040.37
97.53546464822294,3,1,2001,D,214005.22
133.51887494764384,1,4,2000,B,346081.12
110.28176039133112,2,3,1999,E,172908.96
113.70259657461352,3,1,1997,E,226456.45
117.09301840696611,2,2,1994,C,288250.22
113.43125680051945,3,2,2015,A,326191.68
119.28168279602632,1,3,1994,C,287918.39
139.87457590397293,6,1,2019,A,407514.97
105.8956350910441,1,1,1968,A,278153.66
121.27011272765537,2,1,1983,C,231955.44
97.3079291713832,1,1,1986,C,184577.89
143.2035164634842,1,1,2008,D,231625.73
79.7082309382219,4,3,1995,B,277559.32
154.02821298732448,2,4,2012,E,278895.76
98.7952614806697,2,2,1951,A,285743.8
57.076746936458555,2,1,1987,A,202630.52
103.84313244732368,6,1,2021,D,241327.97
79.56845027575358,1,4,2009,E,178329.19
125.21930646966172,6,1,1978,B,358382.52
80.42128062092827,3,2,2009,D,185999.56
86.61449700355661,2,1,2018,B,234446.61
43.31377807163407,5,3,1986,A,213092.44
86.4308104225277,6,2,1961,E,215259.24
30.0,1,1,1986,A,158403.97
52.4829152954283,2,2,2007,D,148331.71
122.81243968432892,7,1,2004,B,331553.18
123.57400475952497,8,4,1970,B,403212.63
112.76372685354895,3,1,1957,A,334560.75
70.99071570612361,4,1,1970,D,233898.52
98.5686593157406,5,3,2016,E,236856.82
99.89192382728295,2,1,2008,C,210042.69
65.24905932422371,1,2,1996,D,142676.22
145.10194905301452,4,3,1981,E,275072.29
126.32086871727014,1,3,2007,E,244946.17
93.37107478511008,4,1,1975,B,243120.74
100.80657516983592,5,1,1962,C,270617.51
106.25148423842657,3,1,1964,C,225354.7
38.747953947271284,2,1,1951,C,131822.0
92.5846785243821,2,2,1982,A,252278.22
79.54047256006604,1,3,2013,B,212383.33
69.95139970315253,6,2,1980,D,232632.89
91.56699121342135,4,2,2014,A,262830.4
153.93059580548567,2,2,2003,A,395074.55
119.2252858380103,3,5,1964,C,302687.11
82.86463030651609,4,4,2001,C,247362.8
117.17748344068475,5,2,2020,E,260936.74
141.98066309758008,1,1,1992,E,238923.53
127.73901048738307,1,2,1961,B,273833.11
101.78891109760522,5,2,1954,B,352980.52
80.59189666883279,1,2,1955,D,158069.78
120.9466994084077,4,3,1954,A,381489.1
111.80456156265248,4,3,2011,C,258109.33
126.85579660083197,5,1,1994,C,346926.61
119.05515405045908,2,2,1988,B,267007.86
131.48658145958007,3,2,2019,E,238410.16
83.94294365318297,3,1,1955,D,156560.76
139.52182196902976,4,3,1965,A,376162.36
105.92798814077199,4,1,2016,B,288980.34
162.25782617875797,2,1,1981,E,266356.67
79.32436545731296,1,1,1974,E,185661.74
152.0789140949575,3,1,1984,A,379922.21
105.93732350387944,6,2,1995,A,350708.64
80.45745989156654,4,1,2013,B,240904.22
85.48342497837035,2,5,2003,A,272001.29
90.3895807541704,5,2,1976,C,292628.29
112.7249783920575,1,1,1962,E,208719.22
115.68506464106498,3,1,1980,E,220550.17
82.78899988184263,5,2,2016,C,215040.91
99.26936223217051,6,1,1980,D,254916.55
164.2681107583559,2,4,2011,D,309585.28
151.82629510302132,4,3,1986,A,421208.88
113.08971009022096,5,3,1971,B,322932.8
101.14010434504601,1,1,1994,D,221448.69
103.60093980154784,4,1,1964,B,312239.56
118.4055391819125,4,2,2011,B,305988.03
69.31622304404783,7,1,1997,D,214540.3
92.27870387729965,3,2,1964,B,234500.66
49.94247778367232,4,1,1978,A,195781.67
111.97669367815838,3,1,1975,C,244592.45
119.41587819108223,3,1,1971,C,264157.24
85.50440613101878,1,2,1953,A,223200.2
147.219602898701,1,3,1982,A,360220.47
63.227030109929764,8,1,2006,E,190284.87
56.068753593705395,5,2,2018,C,246947.77
106.73355455679916,1,1,1977,A,260319.52
131.41294907836465,3,3,1984,D,309450.44
150.51783074373606,1,3,1991,B,324785.48
86.2334721139318,1,1,1981,A,241856.94
132.36042500293888,1,1,1995,D,244043.01
98.84474591497879,2,3,1973,E,229910.6
94.82118100177541,1,2,1997,C,239515.6
126.50979812460017,3,2,2003,D,293520.06
119.56968635240258,2,1,1967,B,287562.72
52.708235290472516,8,1,1960,D,215350.68
144.2962104917769,2,1,1971,E,236690.91
141.40274062442353,5,3,2007,B,356388.38
81.23311895471412,3,1,1992,C,224632.42
111.87410600312228,2,1,1955,B,280735.79
114.82090558848216,3,2,1984,D,269338.54
107.82021297471721,3,3,1952,A,317609.16
83.4908453846374,3,2,1992,A,267735.22
79.85129896185845,2,2,1983,B,202101.23
99.23337787025665,5,2,1952,B,317058.45
135.18187057778096,3,2,1994,E,252232.1
116.30800463783297,2,3,1994,D,207344.81
88.88157003741682,3,3,1986,B,294790.22
123.15096131945035,4,3,2002,A,383730.14
30.0,4,5,1954,C,173257.08
134.46297101116312,2,1,1999,D,253669.47
47.80858663665701,4,2,2013,E,192437.32
89.12677175790603,5,1,1966,D,240125.13
66.40990316121568,3,1,1953,A,229075.92
61.15955572837283,2,2,1957,D,150753.41
134.82480362135558,2,3,1990,E,271484.88
85.96896396064326,2,5,1971,E,205390.27
110.39511645192147,2,3,1976,C,258722.92
98.59238263362448,4,1,2007,D,219409.61
114.31122481669364,2,4,1955,C,330842.3
102.30465673180765,3,1,1980,B,281728.93
61.51023327434291,2,1,2008,C,147582.85
129.88800458341422,4,2,1953,B,315212.77
85.18730250516063,6,1,1996,B,286346.54
53.30254304020747,5,3,1992,B,195474.06
87.15654517102263,4,2,2009,A,292054.45
145.02279371902932,3,1,1977,E,241379.18
125.50665226340479,5,3,2012,B,329904.64
89.54043596776422,1,2,1966,D,192700.19
89.52226887044714,4,1,1999,A,273009.23
90.35094846347852,2,1,1966,B,199609.85
162.30243950682524,3,3,1959,B,378726.21
111.4580635669466,4,2,1997,E,245282.89
112.90124941573208,6,1,1971,A,353052.22
130.90850362095526,4,2,2013,A,389689.55
107.16367477079541,2,3,1979,C,232995.93
92.2287356253789,3,3,1969,D,229374.33
94.10950452745065,1,1,1963,E,175238.97
97.85196221757808,5,1,1964,C,250564.3
98.88333290470476,4,3,1992,C,270155.14
121.8288863091094,2,4,2006,D,245628.22
101.55837657421898,4,1,1968,E,199860.78
121.97920231646738,2,5,2002,D,248610.68
97.57850259674252,3,5,1989,E,227661.53
102.35905570948272,2,1,1972,B,256089.56
40.05397946403677,1,3,1971,A,165237.27
127.48983024107444,1,1,2021,B,303377.64
110.39465427693978,3,3,1980,B,293657.31
129.94030329578956,3,4,1965,B,378764.44
30.0,7,1,2003,D,185251.89
162.65124114342183,3,3,1973,E,249971.12
95.81231115534479,2,5,1970,B,259519.14
133.2454845021255,3,3,2021,A,356620.33
68.80282218623407,5,4,1987,B,286916.98
118.38321715187709,4,2,2019,C,226125.23
68.39753310479031,4,2,1963,C,176088.52
81.28693117912584,1,3,1979,D,198044.38
157.42094061600358,4,2,1956,A,432023.59
94.2795279770996,8,4,1953,D,258322.46
106.52298619539168,1,3,1974,D,216885.32
126.10203192066263,2,2,1974,D,238848.8
114.87045663917814,2,2,1968,B,315986.06
104.51256715430729,3,2,1979,E,244993.48
110.94883007398676,4,1,1992,E,191925.57
172.10246755714826,6,1,1964,A,441108.39
98.27143608899244,8,2,1997,B,314180.37
106.03297140144903,2,4,1978,E,235538.46
131.51963188022836,6,1,1982,C,354604.9
133.1657779887395,4,4,1988,D,282719.95
135.6109091668114,8,2,1989,E,312333.9
119.16190666087553,1,2,1972,D,206290.38
65.70985261808549,1,2,2011,B,192651.19
149.00294596903288,6,1,1992,E,307253.69
65.60963820943937,2,1,2013,D,163302.88
109.079063957171,3,1,1991,E,223119.83
77.37172449941926,1,3,2001,E,201303.37
98.07584960221023,3,2,1982,A,340895.38
109.86287230910442,1,1,1959,A,289254.5
109.6407164635082,2,3,1969,B,311583.3
112.65762262705854,4,2,2012,D,278679.52
148.41133807175942,6,3,1953,A,472823.62
113.60602904541939,2,4,1964,A,315093.88
92.67530094128054,2,2,1964,B,195310.74
128.92261504865073,2,1,2012,C,285405.96
135.6841146677392,4,1,1996,C,328088.73
63.171765545890224,3,4,1966,E,177558.2
117.92200209549574,6,2,1998,B,338163.62
121.03518226932695,3,2,1966,D,264468.81
91.07309489920024,2,3,1961,A,267987.74
141.2712043993486,2,1,1960,C,264060.76
95.4983323890242,5,2,1975,A,271102.17
103.76729360414626,3,2,1994,E,179466.59
94.80784527148391,7,1,2003,A,318472.42
100.46737142744402,2,4,2014,B,278963.18
67.11174739314394,4,1,2012,D,170476.95
